layer,head,src_idx,src_token,dst_idx,dst_token,weight
29,3,2, sat,2, sat,0.015808
29,3,2, sat,3, on,0.000000
29,3,2, sat,4, the,0.000000
29,3,3, on,0,The,0.002192
29,3,3, on,1, cat,0.983398
29,3,3, on,2, sat,0.011078
29,3,3, on,3, on,0.003551
29,3,3, on,4, the,0.000000
29,3,4, the,0,The,0.007229
29,3,4, the,1, cat,0.888672
29,3,4, the,2, sat,0.022995
29,3,4, the,3, on,0.010605
29,3,4, the,4, the,0.070435
29,4,0,The,0,The,1.000000
29,4,0,The,1, cat,0.000000
29,4,0,The,2, sat,0.000000
29,4,0,The,3, on,0.000000
29,4,0,The,4, the,0.000000
29,4,1, cat,0,The,0.087097
29,4,1, cat,1, cat,0.913086
29,4,1, cat,2, sat,0.000000
29,4,1, cat,3, on,0.000000
29,4,1, cat,4, the,0.000000
29,4,2, sat,0,The,0.119019
29,4,2, sat,1, cat,0.649902
29,4,2, sat,2, sat,0.230957
29,4,2, sat,3, on,0.000000
29,4,2, sat,4, the,0.000000
29,4,3, on,0,The,0.117920
29,4,3, on,1, cat,0.487305
29,4,3, on,2, sat,0.243164
29,4,3, on,3, on,0.151733
29,4,3, on,4, the,0.000000
29,4,4, the,0,The,0.071777
29,4,4, the,1, cat,0.477295
29,4,4, the,2, sat,0.129150
29,4,4, the,3, on,0.086975
29,4,4, the,4, the,0.234863
29,5,0,The,0,The,1.000000
29,5,0,The,1, cat,0.000000
29,5,0,The,2, sat,0.000000
29,5,0,The,3, on,0.000000
29,5,0,The,4, the,0.000000
29,5,1, cat,0,The,0.029190
29,5,1, cat,1, cat,0.970703
29,5,1, cat,2, sat,0.000000
29,5,1, cat,3, on,0.000000
29,5,1, cat,4, the,0.000000
29,5,2, sat,0,The,0.026352
29,5,2, sat,1, cat,0.907227
29,5,2, sat,2, sat,0.066467
29,5,2, sat,3, on,0.000000
29,5,2, sat,4, the,0.000000
29,5,3, on,0,The,0.028214
29,5,3, on,1, cat,0.864258
29,5,3, on,2, sat,0.069214
29,5,3, on,3, on,0.038513
29,5,3, on,4, the,0.000000
29,5,4, the,0,The,0.022232
29,5,4, the,1, cat,0.698242
29,5,4, the,2, sat,0.055145
29,5,4, the,3, on,0.029785
29,5,4, the,4, the,0.194702
29,6,0,The,0,The,1.000000
29,6,0,The,1, cat,0.000000
29,6,0,The,2, sat,0.000000
29,6,0,The,3, on,0.000000
29,6,0,The,4, the,0.000000
29,6,1, cat,0,The,0.061035
29,6,1, cat,1, cat,0.938965
29,6,1, cat,2, sat,0.000000
29,6,1, cat,3, on,0.000000
29,6,1, cat,4, the,0.000000
29,6,2, sat,0,The,0.329102
29,6,2, sat,1, cat,0.306396
29,6,2, sat,2, sat,0.364502
29,6,2, sat,3, on,0.000000
29,6,2, sat,4, the,0.000000
29,6,3, on,0,The,0.285156
29,6,3, on,1, cat,0.130981
29,6,3, on,2, sat,0.295898
29,6,3, on,3, on,0.287842
29,6,3, on,4, the,0.000000
29,6,4, the,0,The,0.155884
29,6,4, the,1, cat,0.259766
