layer,head,pattern_score,total_delta_nll,direct_delta_nll,indirect_delta_nll
11,11,0.5024409890174866,-0.011586000211536884,0.0,-0.011586000211536884
11,12,0.20373499393463135,-0.015816999599337578,0.0,-0.015816999599337578
11,13,0.17431600391864777,0.002612000098451972,0.0,0.002612000098451972
11,14,0.11822500079870224,-0.011044000275433064,0.0,-0.011044000275433064
11,15,0.3637700080871582,0.024150999262928963,0.0,0.024150999262928963
11,16,0.18237300217151642,0.006459000054746866,0.0,0.006459000054746866
11,17,0.136230006814003,-0.0031049998942762613,0.0,-0.0031049998942762613
11,18,0.1983640044927597,-0.0039369999431073666,0.0,-0.0039369999431073666
11,19,0.24719199538230896,0.06280899792909622,0.0,0.06280899792909622
12,0,0.08880600333213806,-0.0027799999807029963,0.0,-0.0027799999807029963
12,1,0.11157199740409851,-0.004097000230103731,0.0,-0.004097000230103731
12,2,0.09905999898910522,0.006577000021934509,0.0,0.006577000021934509
12,3,0.13391099870204926,-0.0035550000611692667,0.0,-0.0035550000611692667
12,4,0.14343300461769104,-0.0052269999869167805,0.0,-0.0052269999869167805
12,5,0.10272199660539627,-0.0028490000404417515,0.0,-0.0028490000404417515
12,6,0.11614999920129776,0.03315899893641472,0.0,0.03315899893641472
12,7,0.12225300073623657,0.08396399766206741,0.0,0.08396399766206741
12,8,0.08361800014972687,0.005597999785095453,0.0,0.005597999785095453
12,9,0.07623299956321716,-0.007666000165045261,0.0,-0.007666000165045261
12,10,0.10821499675512314,0.01206700038164854,0.0,0.01206700038164854
12,11,0.12390100210905075,0.002443999983370304,0.0,0.002443999983370304
12,12,0.12609900534152985,-0.0030739998910576105,0.0,-0.0030739998910576105
12,13,0.08746299892663956,0.014193999581038952,0.0,0.014193999581038952
12,14,0.15527300536632538,-0.0017500000540167093,0.0,-0.0017500000540167093
12,15,0.07214400172233582,0.007926000282168388,0.0,0.007926000282168388
12,16,0.10504200309515,0.0015310000162571669,0.0,0.0015310000162571669
12,17,0.08966100215911865,0.002242000075057149,0.0,0.002242000075057149
12,18,0.1188960000872612,-0.0005290000117383897,0.0,-0.0005290000117383897
12,19,0.14013700187206268,0.005522000137716532,0.0,0.005522000137716532
13,0,0.12377899885177612,0.007482999935746193,0.0,0.007482999935746193
13,1,0.055663999170064926,0.008148999884724617,0.0,0.008148999884724617
13,2,0.109375,0.0070779998786747456,0.0,0.0070779998786747456
13,3,0.1089479997754097,-0.001218999968841672,0.0,-0.001218999968841672
13,4,0.1905519962310791,-0.004178999923169613,0.0,-0.004178999923169613
13,5,0.14355500042438507,0.00018699999782256782,0.0,0.00018699999782256782
13,6,0.1145630031824112,0.0010710000060498714,0.0,0.0010710000060498714
13,7,0.1732179969549179,0.03830999881029129,0.0,0.03830999881029129
13,8,0.13354499638080597,-0.0007689999765716493,0.0,-0.0007689999765716493
13,9,0.09783899784088135,0.017444999888539314,0.0,0.017444999888539314
13,10,0.13989299535751343,0.00635599996894598,0.0,0.00635599996894598
13,11,0.14013700187206268,0.0005849999724887311,0.0,0.0005849999724887311
13,12,0.18212899565696716,0.0015569999814033508,0.0,0.0015569999814033508
13,13,0.1333010047674179,0.00535399978980422,0.0,0.00535399978980422
13,14,0.10553000122308731,-0.0008089999901130795,0.0,-0.0008089999901130795
13,15,0.1263429969549179,-0.0009640000062063336,0.0,-0.0009640000062063336
13,16,0.08447299897670746,-0.003447999944910407,0.0,-0.003447999944910407
13,17,0.09753400087356567,0.002032000105828047,0.0,0.002032000105828047
13,18,0.07336399704217911,-0.0010900000343099236,0.0,-0.0010900000343099236
13,19,0.09600800275802612,-0.0015020000282675028,0.0,-0.0015020000282675028
14,0,0.20886200666427612,0.00076299998909235,0.0,0.00076299998909235
14,1,0.17028799653053284,0.0001849999971454963,0.0,0.0001849999971454963
14,2,0.16113300621509552,0.0020860000513494015,0.0,0.0020860000513494015
14,3,0.20300300419330597,-0.0012260000221431255,0.0,-0.0012260000221431255
14,4,0.14575199782848358,0.003163000103086233,0.0,0.003163000103086233
14,5,0.21325699985027313,-0.0006000000284984708,0.0,-0.0006000000284984708
14,6,0.21801799535751343,-0.0021329999435693026,0.0,-0.0021329999435693026
14,7,0.18469199538230896,0.001025000005029142,0.0,0.001025000005029142
14,8,0.1766359955072403,0.006029999814927578,0.0,0.006029999814927578
14,9,0.14331099390983582,-0.002492999890819192,0.0,-0.002492999890819192
14,10,0.2139890044927597,0.009138000197708607,0.0,0.009138000197708607
14,11,0.2277829945087433,-0.001905999961309135,0.0,-0.001905999961309135
14,12,0.18737800419330597,0.005400000140070915,0.0,0.005400000140070915
14,13,0.20861800014972687,0.0022169998846948147,0.0,0.0022169998846948147
14,14,0.1715089976787567,-0.0009319999953731894,0.0,-0.0009319999953731894
14,15,0.2529299855232239,0.0014059999957680702,0.0,0.0014059999957680702
14,16,0.15783700346946716,0.0006389999762177467,0.0,0.0006389999762177467
14,17,0.13049300014972687,-0.0010629999451339245,0.0,-0.0010629999451339245
14,18,0.06982400268316269,0.0008009999874047935,0.0,0.0008009999874047935
14,19,0.17211900651454926,0.00240899994969368,0.0,0.00240899994969368
15,0,0.1280519962310791,0.0027030000928789377,0.0,0.0027030000928789377
15,1,0.25195300579071045,0.0011210000375285745,0.0,0.0011210000375285745
15,2,0.11175499856472015,-6.800000119255856e-05,0.0,-6.800000119255856e-05
15,3,0.17297400534152985,0.0003490000090096146,0.0,0.0003490000090096146
15,4,0.0846560001373291,0.0019039999460801482,0.0,0.0019039999460801482
